Ref #,Activity,Project Title,Country,Delivery Partner,Region,SIDS,LDCs,NAP,Status,Approved Date,Financing,approved_date,financing,year,duration_days,event_closed,event_resolved,state_id,log_financing,velocity,stagnation_flag,bottleneck_flag,financing_outlier_flag,entity_code,entity_name,entity_country,entity_dae,entity_type,entity_stage,entity_bm,entity_size,entity_sector,entity_approved_count,entity_fa_financing,entity_match
KHM-RS-007,,Climate Technology Deployment Roadmap for E-mobility Ecosystem in Cambodia,Cambodia,GTC_KOR,AP,False,True,False,Closed,10 Nov 2021,224461.76,2021-11-10,224461.76,2021,1571.0,1,1,4,12.321465092672142,142.8782686187142,0,0,0,,,,,,,,,,,,False
GRD-RS-006,"NDA Strengthening, including country programming (SP, NDA, CP)",GPS-4-GCF – Getting Private Sector ready for Grenada’s Climate Finance,Grenada,GDB,LAC,True,False,False,Disbursed,12 Nov 2021,619820.0,2021-11-12,619820.0,2021,1569.0,0,0,3,13.337186005659193,395.04142766093054,0,0,0,,,,,,,,,,,,False
SWZ-RS-005,,Strengthening the NDA institutional and technical capacity to mobilize gender responsive climate finance,Eswatini,GWPO,AF,False,False,False,Closed,12 Nov 2021,565692.0,2021-11-12,565692.0,2021,1569.0,1,1,4,13.245806807204838,360.5430210325048,0,0,0,,,,,,,,,,,,False
CUB-RS-003,Adaptation Planning,Adaptation Plan for the Havana Coastal Zone ,Cuba,UNDP,LAC,True,False,True,Disbursed,22 Nov 2021,3000000.0,2021-11-22,3000000.0,2021,1559.0,0,0,3,14.914123179965662,1924.3104554201411,0,0,1,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
OMN-RS-002,,Building Resilient Environment and Sustainable Agriculture and Water,Oman,FAO,AP,False,False,False,Disbursed,22 Nov 2021,949388.0,2021-11-22,949388.0,2021,1559.0,0,0,3,13.763573898767223,608.9724182168056,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
LKA-RS-003,,"Strategic Frameworks, Country Programming, and Pipeline Development in Sri Lankas Lower Watersheds  Coastal Regions",Sri Lanka,GWPO,AP,False,False,False,Disbursed,22 Nov 2021,813548.0,2021-11-22,813548.0,2021,1559.0,0,0,3,13.609161437385959,521.8396407953817,0,0,0,,,,,,,,,,,,False
PAK-RS-005,,Strengthening NRSP and Pipeline development in Pakistan,Pakistan,NRSP,AP,False,False,False,Disbursed,22 Nov 2021,396803.0,2021-11-22,396803.0,2021,1559.0,0,0,3,12.891197734987207,254.52405388069275,0,0,0,NRSP,National Rural Support Programme (Pakistan),Pakistan,True,National,Effectiveness,B.21, Small,Public,1.0,25000000.0,True
ESSG Pre-accreditation support (roster firms),Support for direct access entities (ES),ESSG pre-accreditaton support to GEDF,Georgia,ABT_GBR,EE,False,False,False,Closed,25 Nov 2021,62905.0,2021-11-25,62905.0,2021,1556.0,1,1,4,11.049396827646396,40.42737789203085,0,0,0,,,,,,,,,,,,False
SOM-RS-002,,"NDA strengthening, country programming support and project pipeline development in Somalia",Somalia,GWPO,AF,False,True,False,Closed,1 Dec 2021,671556.0,2021-12-01,671556.0,2021,1550.0,1,1,4,13.417354175929683,433.26193548387096,0,0,0,,,,,,,,,,,,False
CPV-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Enhance capacities of Cabo Verde in addressing the effects of climate change in key sectors of the Blue Economy,Cabo Verde,FAO,AF,True,False,False,Closed,3 Dec 2021,496932.0,2021-12-03,496932.0,2021,1548.0,1,1,4,13.116210487138117,321.015503875969,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
CHL-RS-007,Adaptation Planning,Update of the National Climate Change Adaptation Plan NAP in Chile ,Chile,FAO,LAC,False,False,True,Disbursed,3 Dec 2021,599893.0,2021-12-03,599893.0,2021,1548.0,0,0,3,13.304508251924222,387.52777777777777,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
CHL-RS-008,Adaptation Planning,Update of the Climate Change Adaptation Plan for Biodiversity ,Chile,FAO,LAC,False,False,True,Disbursed,3 Dec 2021,430000.0,2021-12-03,430000.0,2021,1548.0,0,0,3,12.971542813248437,277.77777777777777,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
GHA-RS-005,,Capacity Building and Knowledge Management on Climate Change for Civil Society Organizations in Ghana towards the implementation of the Nationally Determined Contributions,Ghana,CSE,AF,False,False,False,Disbursed,3 Dec 2021,442968.0,2021-12-03,442968.0,2021,1548.0,0,0,3,13.001255069152101,286.15503875968994,0,0,0,CSE,Centre de Suivi Ecologique,Senegal,True,National,Effectiveness,B.09, Micro,Public,2.0,18371104.64,True
LBY-RS-002,,Green Climate Fund Readiness and Preparatory Support Program Phase 2: Further strengthening Libyas Capacity and Commitment with the GCFGreen Climate Fund Readiness and Preparatory Support Program Phase 2: Further strengthening Libyas Capacity and Commitme,Libya,OSS,AF,False,False,False,Disbursed,3 Dec 2021,765000.0,2021-12-03,765000.0,2021,1548.0,0,0,3,13.547632419997361,494.1860465116279,0,0,0,OSS,Sahara and Sahel Observatory,Tunisia,True,Regional,Effectiveness,B.18, Micro,Public,2.0,19423832.0,True
TJK-RS-004,,"Green, Resilient Recovery in Energy and Agriculture sectors in Tajikistan",Tajikistan,Tajikistan,AP,False,False,False,Closed,11 Dec 2021,444823.0,2021-12-11,444823.0,2021,1540.0,1,1,4,13.005433977297425,288.8461038961039,0,0,0,,,,,,,,,,,,False
SWZ-RS-006,,Laying the foundations for increased climate adaptation and mitigation  in Eswatinis Agricultural Sector,Eswatini,FAO,AF,False,False,False,Closed,11 Dec 2021,372245.0,2021-12-11,372245.0,2021,1540.0,1,1,4,12.827310205021766,241.71753246753246,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
LAO-RS-010,,Enhancing Lao PDR National Capacity and Coordination in Health and Climate Change ,Lao People's Democratic Republic (the),WHO,AP,False,True,False,Closed,11 Dec 2021,300762.0,2021-12-11,300762.0,2021,1540.0,1,1,4,12.614077858172898,195.3,0,0,0,,,,,,,,,,,,False
STP-RS-003,,Creating institutional capacity for a paradigm-shifting renewable energy and energy efficiency investment program for Sao Tome and Principe ,Sao Tome and Principe,UNIDO,AF,True,False,False,Disbursed,15 Dec 2021,999991.0,2021-12-15,999991.0,2021,1536.0,0,0,3,13.815502557932273,651.0358072916666,0,0,0,UNIDO,United Nations Industrial Development Organization,Austria,False,International,Effectiveness,B.26, Small,Public,0.0,0.0,True
BEN-RS-002,,Strengthening the NDA and climate change frameworks for mobilizing climate financing in Benin,Benin,IFDD_CAN,AF,False,True,False,Disbursed,15 Dec 2021,385000.0,2021-12-15,385000.0,2021,1536.0,0,0,3,12.861001210669146,250.65104166666666,0,0,0,,,,,,,,,,,,False
VNM-RS-003,,Strengthening capacity to accelerate green finance and development of country-driven project formulation in Viet Nam,Viet Nam,"Vietnam, Ministry of Planning and Investment (MPI)",AP,False,False,False,Cancelled,15 Dec 2021,1.0,2021-12-15,1.0,2021,1536.0,0,1,0,0.6931471805599453,0.0006510416666666666,0,0,0,,,,,,,,,,,,False
ESSG Pre-accreditation support (roster firms),Support for direct access entities (ES),Pre-accreditation support to Dos-Credobank to build institutional ESS and Gender capacities ,Kyrgyzstan,Agrer_BEL,AP,False,False,False,Closed,21 Dec 2021,60200.0,2021-12-21,60200.0,2021,1530.0,1,1,4,11.005444242454628,39.34640522875817,0,0,0,,,,,,,,,,,,False
BRA-RS-004,,Brazilian Agriculture and Livestock Platform of Sustainability:  Traceability and Certification for Supply Chains: stage 1 - cattle and soybeans in the legal Amazon,Brazil,FAO,LAC,False,False,False,Closed,23 Dec 2021,449510.0,2021-12-23,449510.0,2021,1528.0,1,1,4,13.015915604229537,294.1819371727749,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
BFA-RS-004,,Improving the NDA technical and operational capacities to provide strategic oversight of the Green Climate Funds activities in Burkina Faso,Burkina Faso,IUCN,AF,False,True,False,Closed,23 Dec 2021,412008.0,2021-12-23,412008.0,2021,1528.0,1,1,4,12.928800472753267,269.6387434554974,0,0,0,IUCN,International Union for Conservation of Nature,Switzerland,False,International,Effectiveness,B.12, Medium,Public,6.0,164650488.0,True
APA-RS-001,,Leveraging the Private Sector for Increased Climate Investment and Strengthened Partnerships in the West Asia Region,"Lebanon, Iraq, Jordan, State of Palestine, Oman",IsDB,AP,False,False,False,Disbursed,29 Dec 2021,2625412.0,2021-12-29,2625412.0,2021,1522.0,0,0,3,14.780748774965604,1724.975032851511,0,0,1,IsDB,Islamic Development Bank,Saudi Arabia,False,International,Effectiveness,B.39, Large,Public,0.0,0.0,True
CAF-RS-003,,Advancing the CAR Country Programme by supporting the NDA and country stakeholders in programme development for climate finance,Central African Republic (the),GWPO,AF,False,True,False,Closed,29 Dec 2021,443130.0,2021-12-29,443130.0,2021,1522.0,1,1,4,13.001620716374322,291.14980289093296,0,0,0,,,,,,,,,,,,False
YEM-RS-003,,"Strengthen the water sector capacity to follow a climate change resilient and low-carbon development path with investment priorities identified in the Tuban delta, resulting in a project pipeline",Yemen,UN-Habitat,AP,False,True,False,Closed,29 Dec 2021,693132.0,2021-12-29,693132.0,2021,1522.0,1,1,4,13.448977178949827,455.40867279894877,0,0,0,,,,,,,,,,,,False
LAC-RS-017,,Strategic Actions for advancing climate action in CARICOM Member States,"Jamaica, Bahamas, Barbados, Grenada, Saint Lucia, Trinidad and Tobago",CCCCC,LAC,True,False,False,Disbursed,30 Dec 2021,1400000.0,2021-12-30,1400000.0,2021,1521.0,0,0,3,14.151983508870947,920.4470742932282,0,0,0,CCCCC,Caribbean Community Climate Change Centre,Belize,True,Regional,Effectiveness,B.10, Small,Public,4.0,116522592.29,True
CIV-RS-005,,Technical Guidance for Updating Technology Needs Assessment TNA and development of a technological action plan for the implementation of NDC Cte dIvoire,Cote d'Ivoire,UNEP,AF,False,False,False,Disbursed,30 Dec 2021,454911.0,2021-12-30,454911.0,2021,1521.0,0,0,3,13.027859272634213,299.08678500986196,0,0,0,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
LAO-RS-011,,"Resilient COVID-19 recovery and transformational pipeline to boost climate actions in agriculture, land and water sectors in Lao PDR ",Lao People's Democratic Republic (the),FAO,AP,False,True,False,Closed,30 Dec 2021,550000.0,2021-12-30,550000.0,2021,1521.0,1,1,4,13.217675375388819,361.6042077580539,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
MHL-RS-002,,Enhancing the resilience of health systems to climate change and emerging pandemics in the Republic of Marshall Islands ,Marshall Islands,WHO,AP,True,False,False,Disbursed,30 Dec 2021,399802.0,2021-12-30,399802.0,2021,1521.0,0,0,3,12.89872720477216,262.85470085470087,0,0,0,,,,,,,,,,,,False
THA-RS-008,,Building project pipeline capacities: Development of GCF concept notes in the transport and health sectors in Thailand,Thailand,GIZ,AP,False,False,False,Disbursed,30 Dec 2021,508172.0,2021-12-30,508172.0,2021,1521.0,0,0,3,13.13857721976733,334.10387902695595,0,0,0,GIZ,Deutsche Gesellschaft fuer Internationale Zusammenarbeit (GIZ) GmbH,Germany,False,International,Effectiveness,B.14, Medium,Public,13.0,484433798.01,True
MUL-RS-002,,Strengthening the capacity of Direct Access Entities through the Community of Practice for Direct Access Entities CPDAE to access climate finance and implement adaptation and mitigation programs and projects,"Peru, Armenia, Senegal, Benin, Colombia, Micronesia (Federated States of), Mexico, Niger (the), Georgia, Togo, Argentina, Belize, Bhutan, Costa Rica, Panama",GIZ,LAC,False,False,False,Disbursed,30 Dec 2021,1122729.0,2021-12-30,1122729.0,2021,1521.0,0,0,3,13.931273777386737,738.1518737672584,0,0,0,GIZ,Deutsche Gesellschaft fuer Internationale Zusammenarbeit (GIZ) GmbH,Germany,False,International,Effectiveness,B.14, Medium,Public,13.0,484433798.01,True
CIV-RS-006,,Support for the Establishment of a National Green Financing Vehicle and Development of Green Building Minimum Compliance System and Direct access application in Cte dIvoire  ,Cote d'Ivoire,GGGI,AF,False,False,False,Disbursed,30 Dec 2021,440000.0,2021-12-30,440000.0,2021,1521.0,0,0,3,12.994532278619134,289.28336620644313,0,0,0,,,,,,,,,,,,False
APA-RS-002,,Building Capacity of regional direct access entity to foster climate action in the Pacific,"Palau, Vanuatu, Micronesia (Federated States of), Tonga",SPC,AP,True,False,False,Disbursed,30 Dec 2021,1866483.0,2021-12-30,1866483.0,2021,1521.0,0,0,3,14.439567005106088,1227.1420118343194,0,0,0,SPC,Pacific Community,New Caledonia,True,Regional,Effectiveness,B.22, Small,Public,3.0,57809898.0,True
GIN-RS-003,,Strengthening technical and institutional capacity of NDA and national stakeholders for climate finance and enhancing the Country Programming process in Guinea ,Guinea,ANAFIC,AF,False,True,False,Closed,30 Dec 2021,509984.0,2021-12-30,509984.0,2021,1521.0,1,1,4,13.142136592503268,335.29520052596973,0,0,0,,,,,,,,,,,,False
TUV-RS-003,,Resilient Recovery Rapid Readiness Support in Tuvalu,Tuvalu,MoFED_TUV,AP,True,True,False,Closed,30 Dec 2021,278493.0,2021-12-30,278493.0,2021,1521.0,1,1,4,12.537151794131763,183.09861932938855,0,0,0,,,,,,,,,,,,False
KHM-RS-008,,Resilient Recovery Rapid Readiness Support in Cambodia,Cambodia,MoFED_TUV,AP,False,True,False,Closed,30 Dec 2021,300000.0,2021-12-30,300000.0,2021,1521.0,1,1,4,12.611541086966115,197.23865877712032,0,0,0,,,,,,,,,,,,False
BRB-RS-003,,The Barbados One Million Trees Food Security and Mitigation Initiative  Project Preparation Support,Barbados,MOENB_BRB,LAC,True,False,False,Legal Agreement Effective,30 Dec 2021,401104.0,2021-12-30,401104.0,2021,1521.0,0,0,2,12.90197851739972,263.71071663379354,0,1,0,,,,,,,,,,,,False
BHS-RS-006,,Capacity building for Energy Auditing and Solarization Readiness in The Bahamas,Bahamas,RMI_USA,LAC,True,False,False,Closed,30 Dec 2021,476497.0,2021-12-30,476497.0,2021,1521.0,1,1,4,13.074218804795812,313.27876397107167,0,0,0,,,,,,,,,,,,False
LSO-RS-005,,"Enhancing Lesothos private sector readiness to promote cleantech innovation, entrepreneurship and investments for a clean energy transition ",Lesotho,UNIDO,AF,False,True,False,Disbursed,31 Dec 2021,700000.0,2021-12-31,700000.0,2021,1520.0,0,0,3,13.45883704259595,460.5263157894737,0,0,0,UNIDO,United Nations Industrial Development Organization,Austria,False,International,Effectiveness,B.26, Small,Public,0.0,0.0,True
NIU-RS-002,,Niue GCF Readiness 2  Strengthening of the NDA and Niues Access to Climate Finance,Niue,SPREP,AP,True,False,False,Disbursed,31 Dec 2021,710594.0,2021-12-31,710594.0,2021,1520.0,0,0,3,13.473857926236963,467.49605263157895,0,0,0,SPREP,Secretariat of the Pacific Regional Environment Programme,Samoa,True,Regional,Effectiveness,B.09, Medium,Public,1.0,22953000.0,True
NAM-RS-004,,"Green, Resilient Recovery Rapid Readiness Support in Namibia",Namibia,EIF,AF,False,False,False,Closed,31 Dec 2021,300000.0,2021-12-31,300000.0,2021,1520.0,1,1,4,12.611541086966115,197.3684210526316,0,0,0,EIF,Environmental Investment Fund,Namibia,True,National,Effectiveness,B.10, Micro,Public,4.0,37704000.0,True
TON-RS-007,,Rapid Readiness Support for Resilient Recovery in the Kingdom of Tonga,Tonga,MoFNP_TON,AP,True,False,False,Disbursed,31 Dec 2021,150306.0,2021-12-31,150306.0,2021,1520.0,0,0,3,11.92043514817618,98.88552631578948,0,0,0,,,,,,,,,,,,False
TON-RS-008,,Enhancing Access of Civil Society Organizations CSOs and Disabled People Organizations DPOs to Climate Finance for Building Resilience of Most Vulnerable Groups in Tonga,Tonga,MoFNP_TON,AP,True,False,False,Disbursed,31 Dec 2021,400034.0,2021-12-31,400034.0,2021,1520.0,0,0,3,12.899307322262217,263.18026315789473,0,0,0,,,,,,,,,,,,False
HTI-RS-006,,Strengthening NDA Capacity for greater leadership on Climate Change Adaptation ,Haiti,IFDD_CAN,LAC,True,True,False,Closed,31 Dec 2021,300000.0,2021-12-31,300000.0,2021,1520.0,1,1,4,12.611541086966115,197.3684210526316,0,0,0,,,,,,,,,,,,False
MAR-RS-007,,Capacity strengthening of UCLG-Africa applying for Direct Access to implement NDCs at territorial level in Morocco,Morocco,UCLG Africa,AF,False,False,False,Disbursed,31 Dec 2021,251350.0,2021-12-31,251350.0,2021,1520.0,0,0,3,12.434605647628821,165.36184210526315,0,0,0,,,,,,,,,,,,False
COD-RS-007,,"Green, Resilient Recovery Rapid Readiness Support in Democratic Republic of Congo",Democratic Republic of the Congo (the),BCECO,AF,False,True,False,Disbursed,31 Dec 2021,299950.0,2021-12-31,299950.0,2021,1520.0,0,0,3,12.611374406964662,197.33552631578948,0,0,0,,,,,,,,,,,,False
BLZ-RS-008,,"Enhancing Access for Climate Finance Opportunities, through pre accreditation support to Belize Social Investment Fund BSIF and the Ministry of Economic Development-Belize and technical support for the Belize National Protected Areas System BNPAS Entities",Belize,PACT,LAC,True,False,False,Closed,31 Dec 2021,600000.0,2021-12-31,600000.0,2021,1520.0,1,1,4,13.304686600863562,394.7368421052632,0,0,0,PACT,Protected Areas Conservation Trust,Belize,True,National,Effectiveness,B.21, Micro,Public,0.0,0.0,True
JOR-RS-004,,"Enhancing the resilience of Jordans most vulnerable communities through strengthening capacity to understand and project the impact of climate change related hazards on the most vulnerable, on water resources, and on water and sanitation services",Jordan,UNICEF,AP,False,False,False,In Legal Processing,31 Dec 2021,398679.0,2021-12-31,398679.0,2021,1520.0,0,0,1,12.895914369081392,262.2888157894737,1,1,0,UNICEF,United Nations Children's Fund,United States,False,International,Accredited,B.40, Medium,Public,0.0,0.0,True
